Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date,Beginning Deferred Balance,Ending Deferred Balance
CMLT06AMC1,0000000098519556,,1,1,20221025,20220901,,459.37,114.84,0.0,0.0,0.0,0.0,0.0,3.73,275620.04,275127.67,276111.59,275620.04,492.37,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.37,344.53,N,0.0,0.0,0.0,951.74,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,165,N,,,
CMLT06AMC1,0000000097582639,,1,1,20221025,20220901,,307.67,39.65,0.0,0.0,0.0,0.0,0.0,1.29,95156.19,94982.66,95329.16,95156.19,173.53,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.53,268.02,N,0.0,0.0,0.0,481.2,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.88,0.0,3.36375,0.0,,,164,Y,20080401,,
CMLT06AMC1,0000000097583199,,1,1,20221025,20221001,,322.86,80.72,0.0,0.0,0.0,0.0,0.0,2.62,193717.75,193289.19,193717.75,193289.19,428.56,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,751.42,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,164,N,,,
CMLT06AMC1,0000000151520962,,1,1,20221025,20220901,,174.47,29.08,0.0,0.0,0.0,0.0,0.0,0.95,69786.64,69695.37,69786.64,69786.64,91.27,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.27,145.39,N,0.0,0.0,0.0,265.74,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,2.48375,0.0,,,164,N,,,
CMLT06AMC1,0000000097584395,,1,1,20221025,20221001,,85.85,21.46,0.0,0.0,0.0,0.0,0.0,0.7,51510.67,51372.39,51510.67,51372.39,138.28,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,224.13,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,164,N,,,
CMLT06AMC1,0000000098523954,,1,1,20221025,20220901,,707.06,91.23,0.0,0.0,0.0,0.0,0.0,2.97,218961.96,217890.9,220029.57,218961.96,1071.06,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.06,615.83,N,0.0,0.0,0.0,1778.12,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,165,Y,20090730,,
CMLT06AMC1,0000000098524275,,1,1,20221025,20220901,,821.07,81.13,0.0,0.0,0.0,0.0,0.0,2.64,194720.85,194377.86,195062.4,194720.85,342.99,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.99,739.94,N,0.0,0.0,0.0,1164.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.06,0.0,4.54375,0.0,,,165,N,,,
CMLT06AMC1,0000000097589030,,1,1,20221025,20220901,,484.21,85.85,0.0,0.0,0.0,0.0,0.0,2.79,206047.57,204348.5,207330.48,205635.4,1285.93,413.14,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.93,398.36,N,0.0,0.0,0.0,1770.14,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.82,0.0,2.30375,0.0,,,164,Y,20081215,,
CMLT06AMC1,0000000151525763,,1,1,20221025,20220901,,174.25,43.56,0.0,0.0,0.0,0.0,0.0,1.42,104534.03,104383.52,104684.29,104534.03,150.51,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.51,130.69,N,0.0,0.0,0.0,324.76,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.00028,0.0,1.48403,0.0,,,165,N,,,
CMLT06AMC1,0000000151527603,,1,1,20221025,20221001,,222.21,23.59,0.0,0.0,0.0,0.0,0.0,0.77,56614.54,55842.68,56614.54,55842.68,420.34,351.52,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,642.55,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.71,0.0,4.19375,0.0,,,164,N,,,
CMLT06AMC1,0000000149186025,,1,1,20221025,20221001,,51.72,12.93,0.0,0.0,0.0,0.0,0.0,0.42,31033.89,30934.32,31033.89,30934.32,99.57,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,151.29,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,104,N,,,
CMLT06AMC1,0000000097601553,,1,1,20221025,20211201,,499.73,76.88,0.0,0.0,0.0,0.0,0.0,2.5,184516.68,184284.11,184722.34,186322.11,206.22,26.35,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,-8412.46,0.0,-8412.46,0.0,0.0,0.0,0.0,206.22,422.85,N,0.0,0.0,0.0,705.95,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.25,0.0,2.73375,0.0,,,165,N,,,
CMLT06AMC1,0000000097604193,,1,1,20221025,20220901,,433.39,42.91,0.0,0.0,0.0,0.0,0.0,1.39,102982.67,102865.38,102982.67,102982.67,117.29,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.29,390.48,N,0.0,0.0,0.0,550.68,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.05,0.0,4.53375,0.0,,,165,N,,,
CMLT06AMC1,0000000151469103,,1,1,20221025,20221001,,627.75,33.04,0.0,0.0,0.0,0.0,0.0,1.07,79295.06,79060.16,79295.06,79060.16,234.9,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,862.65,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.5,0.0,8.98375,0.0,,,164,N,,,
CMLT06AMC1,0000000145169041,,1,1,20221025,20220901,,260.28,30.12,0.0,0.0,0.0,0.0,0.0,0.98,72299.82,71966.66,72631.79,72299.82,333.16,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.16,230.16,N,0.0,0.0,0.0,593.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.32,0.0,3.80375,0.0,,,41,N,,,
CMLT06AMC1,0000000097606479,,1,1,20221025,20220901,,1128.36,88.85,0.0,0.0,0.0,0.0,0.0,2.89,213234.08,212304.64,214123.28,213198.73,893.91,35.53,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.91,1039.51,N,0.0,0.0,0.0,2022.27,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,6.35,0.0,5.83375,0.0,,,164,N,,,
CMLT06AMC1,0000000150712883,,1,1,20221025,20221001,,584.63,30.29,0.0,0.0,0.0,0.0,0.0,0.98,72700.36,72419.31,72700.36,72419.31,281.05,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,865.68,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.65,0.0,9.13375,0.0,,,164,N,,,
CMLT06AMC1,0000000145761565,,1,1,20221025,20220801,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,90914.47,90914.47,91185.99,91185.99,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-970.62,0.0,0.0,Y,0.0,0.0,0.0,1008.61,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.7,0.0,9.18375,0.0,,,161,N,,,
CMLT06AMC1,0000000143956183,,1,1,20221025,20221001,,253.34,31.88,0.0,0.0,0.0,0.0,0.0,1.04,76500.68,76138.69,76861.47,76138.69,361.99,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,615.33,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.9739999999999998,0.0,3.45775,0.0,,,161,Y,20081027,,
CMLT06AMC1,0000000149906281,,1,1,20221025,20220901,,144.09,19.21,0.0,0.0,0.0,0.0,0.0,0.62,46107.31,45875.71,46338.19,46107.31,231.6,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.6,124.88,N,0.0,0.0,0.0,375.69,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.75,0.0,3.23375,0.0,,,164,N,,,
CMLT06AMC1,0000000150899581,,1,1,20221025,20220601,,409.65,43.49,0.0,0.0,0.0,0.0,0.0,1.41,104370.36,104024.57,105740.04,105399.63,345.79,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.79,366.16,N,0.0,0.0,0.0,755.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.71,0.0,4.19375,0.0,,,165,N,,,
CMLT06AMC1,0000000145006060,,1,1,20221025,20221001,,614.49,31.51,0.0,0.0,0.0,0.0,0.0,1.02,75629.96,75403.18,75865.2,75403.18,226.78,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,841.27,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.75,0.0,9.23375,0.0,,,161,N,,,
CMLT06AMC1,0000000096800677,,1,1,20221025,20221001,,161.04,25.77,0.0,0.0,0.0,0.0,0.0,0.84,61840.38,61755.32,61925.22,61755.32,85.06,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,246.1,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.125,0.0,2.60875,0.0,,,164,N,,,
CMLT06AMC1,0000000151475928,,1,1,20221025,20221001,,600.02,72.99,0.0,0.0,0.0,0.0,0.0,2.37,175187.51,174961.58,175187.51,174961.58,205.93,20.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,805.95,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.11,0.0,3.59375,0.0,,,164,Y,20080327,,
CMLT06AMC1,0000000150683423,,1,1,20221025,20220901,,63.63,15.91,0.0,0.0,0.0,0.0,0.0,0.52,38180.21,38070.32,38289.91,38180.21,109.89,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.89,47.72,N,0.0,0.0,0.0,173.52,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,164,N,,,
CMLT06AMC1,0000000097067714,,1,1,20221025,20221001,,84.69,21.17,0.0,0.0,0.0,0.0,0.0,0.69,50813.42,50668.7,50813.42,50668.7,144.72,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,229.41,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,164,N,,,
CMLT06AMC1,0000000150763548,,1,1,20221025,20220901,,143.91,35.98,0.0,0.0,0.0,0.0,0.0,1.17,86344.81,86021.26,86667.82,86344.81,323.55,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.55,107.93,N,0.0,0.0,0.0,467.46,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,164,Y,20090714,,
CMLT06AMC1,0000000150764983,,1,1,20221025,20221001,,811.57,53.04,0.0,0.0,0.0,0.0,0.0,1.72,127305.1,126867.23,127305.1,126867.23,437.87,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1249.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.65,0.0,7.13375,0.0,,,164,N,,,
CMLT06AMC1,0000000150598480,,1,1,20221025,20221001,,134.93,33.73,0.0,0.0,0.0,0.0,0.0,1.1,80956.71,80760.51,80956.71,80760.51,196.2,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,331.13,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,164,N,,,
CMLT06AMC1,0000000096809553,,1,1,20221025,20220901,,392.47,98.12,0.0,0.0,0.0,0.0,0.0,3.19,235484.81,235065.92,235903.0,235484.81,418.89,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.89,294.35,N,0.0,0.0,0.0,811.36,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,163,Y,20081110,,
CMLT06AMC1,0000000150677862,,1,1,20221025,20220901,,405.63,101.41,0.0,0.0,0.0,0.0,0.0,3.3,243375.03,242794.88,244532.45,243375.03,580.15,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.15,304.22,N,0.0,0.0,0.0,985.78,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,164,N,,,
CMLT06AMC1,0000000146923446,,1,1,20221025,20220901,,78.17,19.54,0.0,0.0,0.0,0.0,0.0,0.64,46897.44,46804.94,46989.79,46897.44,92.5,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,58.63,N,0.0,0.0,0.0,170.67,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0001700000000002,0.0,1.4839200000000001,0.0,,,162,N,,,
CMLT06AMC1,0000000141275701,,1,1,20221025,20220901,,154.29,15.49,0.0,0.0,0.0,0.0,0.0,0.5,37178.29,36852.7,37502.53,37178.29,325.59,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.59,138.8,N,0.0,0.0,0.0,479.88,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.98,0.0,4.46375,0.0,,,161,N,,,
CMLT06AMC1,0000000150921583,,1,1,20221025,20221201,,131.72,32.93,0.0,0.0,0.0,0.0,0.0,1.07,79029.6,78888.02,78746.2,78604.14,141.58,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,273.3,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,164,N,,,
CMLT06AMC1,0000000150734101,,1,1,20221025,20221001,,69.82,10.34,0.0,0.0,0.0,0.0,0.0,0.34,24826.05,24617.88,25033.63,24617.88,208.17,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,277.99,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.375,0.0,2.85875,0.0,,,164,Y,20080829,,
CMLT06AMC1,0000000151463262,,1,1,20221025,20220801,,580.16,68.25,0.0,0.0,0.0,0.0,0.0,2.22,163810.53,163163.25,165098.24,164455.52,647.28,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.28,511.91,N,0.0,0.0,0.0,1227.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.25,0.0,3.73375,0.0,,,164,N,,,
CMLT06AMC1,0000000150200368,,1,1,20221025,20221001,,333.0,18.0,0.0,0.0,0.0,0.0,0.0,0.59,43200.3,43031.47,43200.3,43031.47,132.56,36.27,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,465.56,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.25,0.0,8.73375,0.0,,,164,N,,,
CMLT06AMC1,0000000150754406,,1,1,20221025,20220901,,434.2,28.76,0.0,0.0,0.0,0.0,0.0,0.93,69012.24,68772.97,69250.01,69012.24,239.27,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.27,405.44,N,0.0,0.0,0.0,673.47,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.55,0.0,7.03375,0.0,,,164,N,,,
CMLT06AMC1,0000000150558963,,1,1,20221025,20221001,,142.89,15.04,0.0,0.0,0.0,0.0,0.0,0.49,36097.51,35881.33,36097.51,35881.33,216.18,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,359.07,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.75,0.0,4.23375,0.0,,,0,N,,,
CMLT06AMC1,0000000150961084,,1,1,20221025,20220901,,581.89,27.19,0.0,0.0,0.0,0.0,0.0,0.88,65258.96,65079.4,65436.93,65258.96,179.56,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.56,554.7,N,0.0,0.0,0.0,761.45,0.0,0.0,0.0,xxx,,0.0,0.0,9,0.0,0.0,0.0,10.7,0.0,10.18375,0.0,,,164,N,,,
CMLT06AMC1,0000000085703130,,1,1,20221025,20220901,,100.22,25.05,0.0,0.0,0.0,0.0,0.0,0.81,60125.96,59971.62,60280.04,60125.96,154.34,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.34,75.17,N,0.0,0.0,0.0,254.56,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.00025,0.0,1.484,0.0,,,164,N,,,
