Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date,Beginning Deferred Balance,Ending Deferred Balance
CMLT06AMC1,0000000097583199,,1,1,20230925,20230801,,314.94,78.74,0.0,0.0,0.0,0.0,0.0,2.56,188964.15,188527.67,188964.15,188964.15,436.48,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.48,236.2,N,0.0,0.0,0.0,751.42,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,153,N,,,
CMLT06AMC1,0000000151520962,,1,1,20230925,20230801,,170.22,28.37,0.0,0.0,0.0,0.0,0.0,0.92,68088.0,67992.48,68088.0,68088.0,95.52,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.52,141.85,N,0.0,0.0,0.0,265.74,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,2.48375,0.0,,,153,N,,,
CMLT06AMC1,0000000097584395,,1,1,20230925,20230901,,83.29,20.82,0.0,0.0,0.0,0.0,0.0,0.68,49976.86,49836.02,50117.46,49836.02,140.84,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,224.13,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,153,N,,,
CMLT06AMC1,0000000098523954,,1,1,20230925,20230801,,668.4,86.25,0.0,0.0,0.0,0.0,0.0,2.8,206988.27,205878.55,208094.42,206988.27,1109.72,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.72,582.15,N,0.0,0.0,0.0,1778.12,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,154,Y,20090730,,
CMLT06AMC1,0000000098524275,,1,1,20230925,20230801,,804.82,79.53,0.0,0.0,0.0,0.0,0.0,2.58,190867.42,190508.18,191225.15,190867.42,359.24,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,1370.11,0.0,1370.11,0.0,0.0,0.0,0.0,359.24,725.29,N,0.0,0.0,0.0,1164.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.06,0.0,4.54375,0.0,,,154,N,,,
CMLT06AMC1,0000000097589030,,1,1,20230925,20230801,,440.34,78.08,0.0,0.0,0.0,0.0,0.0,2.54,187380.53,185745.53,188707.21,187076.04,1329.8,305.2,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.8,362.26,N,0.0,0.0,0.0,1770.14,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.82,0.0,2.30375,0.0,,,153,Y,20081215,,
CMLT06AMC1,0000000151525763,,1,1,20230925,20230801,,171.46,42.86,0.0,0.0,0.0,0.0,0.0,1.39,102864.53,102711.23,103017.57,102864.53,153.3,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.3,128.6,N,0.0,0.0,0.0,324.76,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.00028,0.0,1.48403,0.0,,,154,N,,,
CMLT06AMC1,0000000151527603,,1,1,20230925,20230901,,174.27,18.5,0.0,0.0,0.0,0.0,0.0,0.6,44398.92,43688.64,44398.92,43688.64,468.28,242.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,642.55,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.71,0.0,4.19375,0.0,,,153,N,,,
CMLT06AMC1,0000000149186025,,1,1,20230925,20230901,,49.88,12.47,0.0,0.0,0.0,0.0,0.0,0.41,29929.48,29828.07,29929.48,29828.07,101.41,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,151.29,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,93,N,,,
CMLT06AMC1,0000000097601553,,1,1,20230925,20230601,,493.35,75.9,0.0,0.0,0.0,0.0,0.0,2.47,182160.9,181948.3,182584.37,182584.37,212.6,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.6,417.45,N,0.0,0.0,0.0,705.95,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.25,0.0,2.73375,0.0,,,154,N,,,
CMLT06AMC1,0000000151469103,,1,1,20230925,20230901,,606.47,31.92,0.0,0.0,0.0,0.0,0.0,1.04,76606.45,76350.27,76606.45,76350.27,256.18,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,862.65,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.5,0.0,8.98375,0.0,,,153,N,,,
CMLT06AMC1,0000000145169041,,1,1,20230925,20230801,,246.85,28.57,0.0,0.0,0.0,0.0,0.0,0.93,68568.38,68221.79,68913.73,68568.38,346.59,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.59,218.28,N,0.0,0.0,0.0,593.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.32,0.0,3.80375,0.0,,,30,N,,,
CMLT06AMC1,0000000097606479,,1,1,20230925,20230801,,1072.81,84.47,0.0,0.0,0.0,0.0,0.0,2.75,202736.28,201752.78,203680.74,202702.42,949.46,34.04,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.46,988.34,N,0.0,0.0,0.0,2022.27,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,6.35,0.0,5.83375,0.0,,,153,N,,,
CMLT06AMC1,0000000150712883,,1,1,20230925,20230801,,558.75,28.95,0.0,0.0,0.0,0.0,0.0,0.94,69481.47,69174.54,69785.95,69481.47,306.93,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.93,529.8,N,0.0,0.0,0.0,865.68,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.65,0.0,9.13375,0.0,,,153,N,,,
CMLT06AMC1,0000000145761565,,1,1,20230925,20230701,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,88369.83,88075.54,88369.83,88075.54,0.0,294.29,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.46,0.0,0.0,Y,0.0,0.0,0.0,1008.61,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.7,0.0,9.18375,0.0,,,150,N,,,
CMLT06AMC1,0000000143956183,,1,1,20230925,20230801,,239.94,30.19,0.0,0.0,0.0,0.0,0.0,0.98,72452.25,72076.86,72826.4,72452.25,375.39,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.39,209.75,N,0.0,0.0,0.0,615.33,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.9739999999999998,0.0,3.45775,0.0,,,150,Y,20081027,,
CMLT06AMC1,0000000149906281,,1,1,20230925,20230301,,136.0,18.13,0.0,0.0,0.0,0.0,0.0,0.61,44706.79,43279.8,44706.79,44706.79,239.69,1187.3,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,239.69,117.87,N,0.0,0.0,0.0,375.69,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.75,0.0,3.23375,0.0,,,153,N,,,
CMLT06AMC1,0000000150899581,,1,1,20230925,20230801,,394.43,41.87,0.0,0.0,0.0,0.0,0.0,1.36,100491.18,100130.17,100850.78,100491.18,361.01,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.01,352.56,N,0.0,0.0,0.0,755.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.71,0.0,4.19375,0.0,,,154,N,,,
CMLT06AMC1,0000000145006060,,1,1,20230925,20230801,,655.04,30.47,0.0,0.0,0.0,0.0,0.0,0.99,73120.35,72890.09,73348.57,73120.35,230.26,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.26,624.57,N,0.0,0.0,0.0,885.3,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,10.75,0.0,10.23375,0.0,,,150,N,,,
CMLT06AMC1,0000000096800677,,1,1,20230925,20230901,,158.57,25.37,0.0,0.0,0.0,0.0,0.0,0.82,60892.46,60804.93,60892.46,60804.93,87.53,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,246.1,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.125,0.0,2.60875,0.0,,,153,N,,,
CMLT06AMC1,0000000150683423,,1,1,20230925,20230801,,61.6,15.4,0.0,0.0,0.0,0.0,0.0,0.5,36961.33,36849.41,36961.33,36961.33,111.92,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.92,46.2,N,0.0,0.0,0.0,173.52,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,153,N,,,
CMLT06AMC1,0000000097067714,,1,1,20230925,20230901,,82.01,20.5,0.0,0.0,0.0,0.0,0.0,0.67,49208.16,49060.76,49208.16,49060.76,147.4,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,229.41,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,153,N,,,
CMLT06AMC1,0000000150763548,,1,1,20230925,20230701,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,83084.92,83084.92,83413.36,83084.92,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.7,0.0,0.0,Y,0.0,0.0,0.0,467.46,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,153,Y,20090714,,
CMLT06AMC1,0000000150764983,,1,1,20230925,20230901,,986.4,51.11,0.0,0.0,0.0,0.0,0.0,1.66,122661.67,122256.26,122661.67,122256.26,405.41,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1391.81,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.65,0.0,9.13375,0.0,,,153,N,,,
CMLT06AMC1,0000000150598480,,1,1,20230925,20230901,,131.3,32.83,0.0,0.0,0.0,0.0,0.0,1.07,78780.43,78580.6,78780.43,78580.6,199.83,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,331.13,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,153,N,,,
CMLT06AMC1,0000000096809553,,1,1,20230925,20230801,,384.73,96.18,0.0,0.0,0.0,0.0,0.0,3.13,230838.49,230411.86,231264.41,230838.49,426.63,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.63,288.55,N,0.0,0.0,0.0,811.36,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,152,Y,20081110,,
CMLT06AMC1,0000000146923446,,1,1,20230925,20230801,,76.46,19.11,0.0,0.0,0.0,0.0,0.0,0.62,45871.41,45777.2,45965.46,45871.41,94.21,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.21,57.35,N,0.0,0.0,0.0,170.67,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0001700000000002,0.0,1.4839200000000001,0.0,,,151,N,,,
CMLT06AMC1,0000000141275701,,1,1,20230925,20230801,,139.11,13.97,0.0,0.0,0.0,0.0,0.0,0.45,33521.55,33180.78,33860.91,33521.55,340.77,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.77,125.14,N,0.0,0.0,0.0,479.88,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.98,0.0,4.46375,0.0,,,150,N,,,
CMLT06AMC1,0000000150921583,,1,1,20230925,20231001,,129.1,32.27,0.0,0.0,0.0,0.0,0.0,1.05,77459.14,77314.94,77314.94,77170.5,144.2,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,273.3,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,153,N,,,
CMLT06AMC1,0000000150176428,,1,1,20230925,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,-319.28,0.0,-319.28,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.51625,0.0,,,153,N,,,
CMLT06AMC1,0000000150734101,,1,1,20230925,20230901,,63.29,9.38,0.0,0.0,0.0,0.0,0.0,0.3,22503.73,22289.03,22503.73,22289.03,214.7,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,277.99,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.375,0.0,2.85875,0.0,,,153,Y,20080829,,
CMLT06AMC1,0000000151463262,,1,1,20230925,20230701,,554.49,65.23,0.0,0.0,0.0,0.0,0.0,2.12,156563.04,155890.09,157901.81,157233.61,672.95,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.95,489.26,N,0.0,0.0,0.0,1227.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.25,0.0,3.73375,0.0,,,153,N,,,
CMLT06AMC1,0000000150200368,,1,1,20230925,20230901,,388.08,17.25,0.0,0.0,0.0,0.0,0.0,0.56,41395.32,41236.27,41395.32,41236.27,122.78,36.27,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,510.86,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,11.25,0.0,10.73375,0.0,,,153,N,,,
CMLT06AMC1,0000000150754406,,1,1,20230925,20230801,,529.04,27.7,0.0,0.0,0.0,0.0,0.0,0.9,66475.68,66254.3,66475.68,66475.68,221.38,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.38,501.34,N,0.0,0.0,0.0,750.42,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.55,0.0,9.03375,0.0,,,153,N,,,
CMLT06AMC1,0000000150558963,,1,1,20230925,20230901,,133.28,14.03,0.0,0.0,0.0,0.0,0.0,0.46,33671.84,33446.05,33671.84,33446.05,225.79,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,359.07,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.75,0.0,4.23375,0.0,,,0,N,,,
CMLT06AMC1,0000000150961084,,1,1,20230925,20230801,,563.47,26.33,0.0,0.0,0.0,0.0,0.0,0.86,63193.37,62995.39,63389.6,63193.37,197.98,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.98,537.14,N,0.0,0.0,0.0,761.45,0.0,0.0,0.0,xxx,,0.0,0.0,9,0.0,0.0,0.0,10.7,0.0,10.18375,0.0,,,153,N,,,
CMLT06AMC1,0000000085703130,,1,1,20230925,20230801,,97.33,24.33,0.0,0.0,0.0,0.0,0.0,0.79,58388.98,58231.75,58545.95,58388.98,157.23,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.23,73.0,N,0.0,0.0,0.0,254.56,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.00025,0.0,1.484,0.0,,,153,N,,,
CMLT06AMC1,0000000097133078,,1,1,20230925,20230901,,144.04,36.01,0.0,0.0,0.0,0.0,0.0,1.17,86426.21,86163.44,86426.21,86163.44,262.77,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,406.81,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,153,N,,,
CMLT06AMC1,0000000097271951,,1,1,20230925,20230701,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,190655.74,190407.72,190655.74,190407.72,0.0,248.02,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.65,0.0,0.0,Y,0.0,0.0,0.0,831.11,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.67,0.0,3.15375,0.0,,,153,N,,,
CMLT06AMC1,0000000085766178,,1,1,20230925,20230901,,134.39,16.29,0.0,0.0,0.0,0.0,0.0,0.53,39096.08,38778.8,39096.08,38778.8,277.28,40.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,411.67,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.125,0.0,3.60875,0.0,,,153,N,,,
CMLT06AMC1,0000000097611834,,1,1,20230925,20230901,,215.6,35.93,0.0,0.0,0.0,0.0,0.0,1.17,86238.64,86092.63,86238.64,86092.63,146.01,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,361.61,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,2.48375,0.0,,,153,N,,,
