Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date,Beginning Deferred Balance,Ending Deferred Balance
CMLT06AMC1,0000000098519556,,1,1,20221227,20221101,,457.72,114.43,0.0,0.0,0.0,0.0,0.0,3.72,274634.48,274140.46,274634.48,274634.48,494.02,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.02,343.29,N,0.0,0.0,0.0,951.74,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,163,N,,,
CMLT06AMC1,0000000097582639,,1,1,20221227,20221101,,306.55,39.5,0.0,0.0,0.0,0.0,0.0,1.28,94808.57,94633.92,94982.66,94808.57,174.65,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.65,267.05,N,0.0,0.0,0.0,481.2,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.88,0.0,3.36375,0.0,,,162,Y,20080401,,
CMLT06AMC1,0000000097583199,,1,1,20221227,20221201,,321.43,80.36,0.0,0.0,0.0,0.0,0.0,2.61,192859.92,192429.93,192859.92,192429.93,429.99,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,751.42,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,162,N,,,
CMLT06AMC1,0000000151520962,,1,1,20221227,20221101,,174.01,29.0,0.0,0.0,0.0,0.0,0.0,0.94,69603.87,69512.14,69603.87,69603.87,91.73,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.73,145.01,N,0.0,0.0,0.0,265.74,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,2.48375,0.0,,,162,N,,,
CMLT06AMC1,0000000097584395,,1,1,20221227,20221201,,85.39,21.35,0.0,0.0,0.0,0.0,0.0,0.69,51233.88,51095.14,51233.88,51095.14,138.74,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,224.13,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,162,N,,,
CMLT06AMC1,0000000098523954,,1,1,20221227,20221101,,700.14,90.34,0.0,0.0,0.0,0.0,0.0,2.94,216816.39,215738.41,217890.9,216816.39,1077.98,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.98,609.8,N,0.0,0.0,0.0,1778.12,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,163,Y,20090730,,
CMLT06AMC1,0000000098524275,,1,1,20221227,20221101,,818.17,80.85,0.0,0.0,0.0,0.0,0.0,2.63,194033.43,193687.54,194377.86,194033.43,345.89,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.89,737.32,N,0.0,0.0,0.0,1164.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.06,0.0,4.54375,0.0,,,163,N,,,
CMLT06AMC1,0000000097589030,,1,1,20221227,20221101,,475.25,84.26,0.0,0.0,0.0,0.0,0.0,2.74,202233.27,200938.38,202233.27,202233.27,1294.89,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294.89,390.99,N,0.0,0.0,0.0,1770.14,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.82,0.0,2.30375,0.0,,,162,Y,20081215,,
CMLT06AMC1,0000000151525763,,1,1,20221227,20221101,,173.75,43.43,0.0,0.0,0.0,0.0,0.0,1.41,104232.76,104081.75,104383.52,104232.76,151.01,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.01,130.32,N,0.0,0.0,0.0,324.76,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.00028,0.0,1.48403,0.0,,,163,N,,,
CMLT06AMC1,0000000151527603,,1,1,20221227,20221201,,216.14,22.94,0.0,0.0,0.0,0.0,0.0,0.75,55067.31,52488.9,55067.31,52488.9,426.41,2152.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,642.55,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.71,0.0,4.19375,0.0,,,162,N,,,
CMLT06AMC1,0000000149186025,,1,1,20221227,20221201,,51.39,12.85,0.0,0.0,0.0,0.0,0.0,0.42,30834.59,30734.69,30834.59,30734.69,99.9,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,151.29,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,102,N,,,
CMLT06AMC1,0000000097601553,,1,1,20221227,20211201,,498.54,76.7,0.0,0.0,0.0,0.0,0.0,2.49,184077.26,183869.85,186322.11,186322.11,207.41,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.41,421.84,N,0.0,0.0,0.0,705.95,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.25,0.0,2.73375,0.0,,,163,N,,,
CMLT06AMC1,0000000097604193,,1,1,20221227,20221101,,432.4,42.81,0.0,0.0,0.0,0.0,0.0,1.39,102747.59,102629.31,102747.59,102747.59,118.28,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.28,389.59,N,0.0,0.0,0.0,550.68,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.05,0.0,4.53375,0.0,,,163,N,,,
CMLT06AMC1,0000000151469103,,1,1,20221227,20221201,,624.02,32.84,0.0,0.0,0.0,0.0,0.0,1.07,78823.4,78584.77,78823.4,78584.77,238.63,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,862.65,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.5,0.0,8.98375,0.0,,,162,N,,,
CMLT06AMC1,0000000145169041,,1,1,20221227,20221101,,257.88,29.85,0.0,0.0,0.0,0.0,0.0,0.97,71632.3,71296.74,71966.66,71632.3,335.56,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.56,228.03,N,0.0,0.0,0.0,593.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.32,0.0,3.80375,0.0,,,39,N,,,
CMLT06AMC1,0000000097606479,,1,1,20221227,20221101,,1118.31,88.06,0.0,0.0,0.0,0.0,0.0,2.86,211334.93,210430.97,211334.93,211334.93,903.96,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.96,1030.25,N,0.0,0.0,0.0,2022.27,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,6.35,0.0,5.83375,0.0,,,162,N,,,
CMLT06AMC1,0000000150712883,,1,1,20221227,20221201,,580.09,30.06,0.0,0.0,0.0,0.0,0.0,0.98,72136.0,71850.41,72136.0,71850.41,285.59,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,865.68,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.65,0.0,9.13375,0.0,,,162,N,,,
CMLT06AMC1,0000000145761565,,1,1,20221227,20221101,,730.45,37.65,0.0,0.0,0.0,0.0,0.0,1.23,90914.47,90086.66,90914.47,90364.82,278.16,549.65,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.92,278.16,692.8,N,0.0,0.0,0.0,1008.61,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.7,0.0,9.18375,0.0,,,159,N,,,
CMLT06AMC1,0000000143956183,,1,1,20221227,20221201,,250.94,31.57,0.0,0.0,0.0,0.0,0.0,1.03,75775.51,75411.12,75775.51,75411.12,364.39,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,615.33,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.9739999999999998,0.0,3.45775,0.0,,,159,Y,20081027,,
CMLT06AMC1,0000000149906281,,1,1,20221227,20221001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,45643.38,45643.38,45875.71,45875.71,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-563.5,0.0,0.0,Y,0.0,0.0,0.0,375.69,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.75,0.0,3.23375,0.0,,,162,N,,,
CMLT06AMC1,0000000150899581,,1,1,20221227,20221001,,406.93,43.2,0.0,0.0,0.0,0.0,0.0,1.4,103677.43,103328.92,105399.63,104024.57,348.51,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.51,363.73,N,0.0,0.0,0.0,755.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.71,0.0,4.19375,0.0,,,163,N,,,
CMLT06AMC1,0000000145006060,,1,1,20221227,20221101,,610.79,31.32,0.0,0.0,0.0,0.0,0.0,1.02,75174.56,74944.08,75403.18,75174.56,230.48,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.48,579.47,N,0.0,0.0,0.0,841.27,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.75,0.0,9.23375,0.0,,,159,N,,,
CMLT06AMC1,0000000096800677,,1,1,20221227,20221201,,160.6,25.7,0.0,0.0,0.0,0.0,0.0,0.84,61670.04,61584.54,61670.04,61584.54,85.5,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,246.1,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.125,0.0,2.60875,0.0,,,162,N,,,
CMLT06AMC1,0000000151475928,,1,1,20221227,20221201,,598.47,72.81,0.0,0.0,0.0,0.0,0.0,2.37,174734.87,174507.39,174734.87,174507.39,207.48,20.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,805.95,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.11,0.0,3.59375,0.0,,,162,Y,20080327,,
CMLT06AMC1,0000000150683423,,1,1,20221227,20221101,,63.27,15.82,0.0,0.0,0.0,0.0,0.0,0.51,37960.25,37850.0,37960.25,37960.25,110.25,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.25,47.45,N,0.0,0.0,0.0,173.52,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,162,N,,,
CMLT06AMC1,0000000097067714,,1,1,20221227,20221201,,84.21,21.05,0.0,0.0,0.0,0.0,0.0,0.68,50523.74,50378.54,50523.74,50378.54,145.2,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,229.41,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,162,N,,,
CMLT06AMC1,0000000150763548,,1,1,20221227,20221001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,85697.17,85697.17,86021.26,86021.26,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-468.27,0.0,0.0,Y,0.0,0.0,0.0,467.46,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,162,Y,20090714,,
CMLT06AMC1,0000000150764983,,1,1,20221227,20221101,,805.97,52.68,0.0,0.0,0.0,0.0,0.0,1.71,126426.57,125983.1,126867.23,126426.57,443.47,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.47,753.29,N,0.0,0.0,0.0,1249.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.65,0.0,7.13375,0.0,,,162,N,,,
CMLT06AMC1,0000000150598480,,1,1,20221227,20221201,,134.27,33.57,0.0,0.0,0.0,0.0,0.0,1.09,80563.98,80367.12,80563.98,80367.12,196.86,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,331.13,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,162,N,,,
CMLT06AMC1,0000000096809553,,1,1,20221227,20221101,,391.08,97.77,0.0,0.0,0.0,0.0,0.0,3.18,234646.34,234226.06,235065.92,234646.34,420.28,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.28,293.31,N,0.0,0.0,0.0,811.36,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,161,Y,20081110,,
CMLT06AMC1,0000000150677862,,1,1,20221227,20221101,,403.69,100.92,0.0,0.0,0.0,0.0,0.0,3.28,242213.76,0.0,242213.76,0.0,582.09,0.0,0.0,0.0,,2,20221202,241631.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.18,0.0,0.0,582.09,302.77,N,0.0,0.0,0.0,985.78,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,162,N,,,
CMLT06AMC1,0000000146923446,,1,1,20221227,20221101,,77.86,19.46,0.0,0.0,0.0,0.0,0.0,0.63,46712.28,46619.47,46804.94,46712.28,92.81,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.81,58.4,N,0.0,0.0,0.0,170.67,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0001700000000002,0.0,1.4839200000000001,0.0,,,160,N,,,
CMLT06AMC1,0000000141275701,,1,1,20221227,20221101,,151.58,15.22,0.0,0.0,0.0,0.0,0.0,0.49,36525.76,36197.46,36852.7,36525.76,328.3,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.3,136.36,N,0.0,0.0,0.0,479.88,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.98,0.0,4.46375,0.0,,,159,N,,,
CMLT06AMC1,0000000150921583,,1,1,20221227,20221201,,131.24,32.81,0.0,0.0,0.0,0.0,0.0,1.07,78746.2,78604.14,78604.14,78604.14,142.06,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,273.3,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,162,N,,,
CMLT06AMC1,0000000150176428,,1,1,20221227,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,-159.64,0.0,-159.64,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.51625,0.0,,,162,N,,,
CMLT06AMC1,0000000150734101,,1,1,20221227,20221201,,68.65,10.17,0.0,0.0,0.0,0.0,0.0,0.33,24409.13,24199.79,24409.13,24199.79,209.34,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,277.99,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.375,0.0,2.85875,0.0,,,162,Y,20080829,,
CMLT06AMC1,0000000151463262,,1,1,20221227,20221001,,575.57,67.71,0.0,0.0,0.0,0.0,0.0,2.2,162513.68,161861.81,163163.25,163163.25,651.87,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.87,507.86,N,0.0,0.0,0.0,1227.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.25,0.0,3.73375,0.0,,,162,N,,,
CMLT06AMC1,0000000150200368,,1,1,20221227,20221201,,330.39,17.86,0.0,0.0,0.0,0.0,0.0,0.58,42861.34,42689.9,42861.34,42689.9,135.17,36.27,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,465.56,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.25,0.0,8.73375,0.0,,,162,N,,,
CMLT06AMC1,0000000150754406,,1,1,20221227,20221101,,431.18,28.56,0.0,0.0,0.0,0.0,0.0,0.93,68532.2,68289.91,68532.2,68532.2,242.29,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.29,402.62,N,0.0,0.0,0.0,673.47,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.55,0.0,7.03375,0.0,,,162,N,,,
CMLT06AMC1,0000000150558963,,1,1,20221227,20221201,,141.17,14.86,0.0,0.0,0.0,0.0,0.0,0.48,35664.29,35446.39,35664.29,35446.39,217.9,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,359.07,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.75,0.0,4.23375,0.0,,,0,N,,,
CMLT06AMC1,0000000150961084,,1,1,20221227,20221101,,578.68,27.04,0.0,0.0,0.0,0.0,0.0,0.88,64898.24,64715.47,65079.4,64898.24,182.77,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.77,551.64,N,0.0,0.0,0.0,761.45,0.0,0.0,0.0,xxx,,0.0,0.0,9,0.0,0.0,0.0,10.7,0.0,10.18375,0.0,,,162,N,,,
