Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date,Beginning Deferred Balance,Ending Deferred Balance
CMLT06AMC1,0000000145761565,,1,1,20230725,20230501,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,89238.61,88661.76,89238.61,88661.76,0.0,576.85,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.54,0.0,0.0,Y,0.0,0.0,0.0,1008.61,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.7,0.0,9.18375,0.0,,,152,N,,,
CMLT06AMC1,0000000143956183,,1,1,20230725,20230701,,242.41,30.5,0.0,0.0,0.0,0.0,0.0,0.99,73199.32,72826.4,73199.32,72826.4,372.92,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,615.33,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.9739999999999998,0.0,3.45775,0.0,,,152,Y,20081027,,
CMLT06AMC1,0000000149906281,,1,1,20230725,20230301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,44706.79,44706.79,44706.79,44706.79,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,0.0,0.0,0.0,375.69,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.75,0.0,3.23375,0.0,,,155,N,,,
CMLT06AMC1,0000000150899581,,1,1,20230725,20230601,,397.25,42.17,0.0,0.0,0.0,0.0,0.0,1.37,101208.97,100850.78,101565.76,101208.97,358.19,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.19,355.08,N,0.0,0.0,0.0,755.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.71,0.0,4.19375,0.0,,,156,N,,,
CMLT06AMC1,0000000145006060,,1,1,20230725,20230601,,659.11,30.66,0.0,0.0,0.0,0.0,0.0,1.0,73574.76,73348.57,73798.94,73574.76,226.19,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.19,628.45,N,0.0,0.0,0.0,885.3,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,10.75,0.0,10.23375,0.0,,,152,N,,,
CMLT06AMC1,0000000096800677,,1,1,20230725,20230701,,159.03,25.44,0.0,0.0,0.0,0.0,0.0,0.83,61066.83,60979.76,61066.83,60979.76,87.07,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,246.1,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.125,0.0,2.60875,0.0,,,155,N,,,
CMLT06AMC1,0000000150683423,,1,1,20230725,20230701,,61.97,15.49,0.0,0.0,0.0,0.0,0.0,0.5,37184.61,37073.06,37295.97,37073.06,111.55,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,173.52,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,155,N,,,
CMLT06AMC1,0000000097067714,,1,1,20230725,20230701,,82.5,20.63,0.0,0.0,0.0,0.0,0.0,0.67,49502.22,49355.31,49502.22,49355.31,146.91,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,229.41,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,155,N,,,
CMLT06AMC1,0000000150763548,,1,1,20230725,20230601,,139.02,34.76,0.0,0.0,0.0,0.0,0.0,1.13,83741.25,83084.92,84068.6,83413.36,328.44,327.89,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.76,328.44,104.26,N,0.0,0.0,0.0,467.46,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,155,Y,20090714,,
CMLT06AMC1,0000000150764983,,1,1,20230725,20230701,,992.85,51.44,0.0,0.0,0.0,0.0,0.0,1.67,123462.8,123063.84,123462.8,123063.84,398.96,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1391.81,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.65,0.0,9.13375,0.0,,,155,N,,,
CMLT06AMC1,0000000150598480,,1,1,20230725,20230701,,131.97,32.99,0.0,0.0,0.0,0.0,0.0,1.07,79179.09,78979.93,79179.09,78979.93,199.16,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,331.13,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,155,N,,,
CMLT06AMC1,0000000096809553,,1,1,20230725,20230601,,386.15,96.54,0.0,0.0,0.0,0.0,0.0,3.14,231689.62,231264.41,232114.12,231689.62,425.21,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.21,289.61,N,0.0,0.0,0.0,811.36,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,154,Y,20081110,,
CMLT06AMC1,0000000146923446,,1,1,20230725,20230601,,76.77,19.19,0.0,0.0,0.0,0.0,0.0,0.62,46059.36,45965.46,46153.1,46059.36,93.9,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9,57.58,N,0.0,0.0,0.0,170.67,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0001700000000002,0.0,1.4839200000000001,0.0,,,153,N,,,
CMLT06AMC1,0000000141275701,,1,1,20230725,20230601,,141.93,14.25,0.0,0.0,0.0,0.0,0.0,0.46,34198.86,33860.91,34535.42,34198.86,337.95,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.95,127.68,N,0.0,0.0,0.0,479.88,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.98,0.0,4.46375,0.0,,,152,N,,,
CMLT06AMC1,0000000150921583,,1,1,20230725,20230901,,129.58,32.39,0.0,0.0,0.0,0.0,0.0,1.05,77746.82,77603.1,77314.94,77314.94,143.72,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,273.3,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,155,N,,,
CMLT06AMC1,0000000150176428,,1,1,20230725,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,-319.28,0.0,-319.28,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.51625,0.0,,,155,N,,,
CMLT06AMC1,0000000150734101,,1,1,20230725,20230701,,64.49,9.55,0.0,0.0,0.0,0.0,0.0,0.31,22931.33,22717.83,22931.33,22717.83,213.5,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,277.99,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.375,0.0,2.85875,0.0,,,155,Y,20080829,,
CMLT06AMC1,0000000151463262,,1,1,20230725,20230501,,559.24,65.79,0.0,0.0,0.0,0.0,0.0,2.14,157901.81,157233.61,159231.16,158567.66,668.2,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.2,493.45,N,0.0,0.0,0.0,1227.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.25,0.0,3.73375,0.0,,,155,N,,,
CMLT06AMC1,0000000150200368,,1,1,20230725,20230701,,391.02,17.38,0.0,0.0,0.0,0.0,0.0,0.56,41709.0,41552.89,41709.0,41552.89,119.84,36.27,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,510.86,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,11.25,0.0,10.73375,0.0,,,155,N,,,
CMLT06AMC1,0000000150754406,,1,1,20230725,20230701,,532.52,27.88,0.0,0.0,0.0,0.0,0.0,0.91,66913.22,66695.32,66913.22,66695.32,217.9,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,750.42,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.55,0.0,9.03375,0.0,,,155,N,,,
CMLT06AMC1,0000000150558963,,1,1,20230725,20230701,,135.06,14.22,0.0,0.0,0.0,0.0,0.0,0.46,34120.75,33896.74,34120.75,33896.74,224.01,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,359.07,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.75,0.0,4.23375,0.0,,,0,N,,,
CMLT06AMC1,0000000150961084,,1,1,20230725,20230601,,566.96,26.49,0.0,0.0,0.0,0.0,0.0,0.86,63584.09,63389.6,63776.86,63584.09,194.49,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.49,540.47,N,0.0,0.0,0.0,761.45,0.0,0.0,0.0,xxx,,0.0,0.0,9,0.0,0.0,0.0,10.7,0.0,10.18375,0.0,,,155,N,,,
CMLT06AMC1,0000000085703130,,1,1,20230725,20230601,,97.89,24.47,0.0,0.0,0.0,0.0,0.0,0.8,58727.62,58570.95,58884.03,58727.62,156.67,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.67,73.42,N,0.0,0.0,0.0,254.56,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.00025,0.0,1.484,0.0,,,155,N,,,
CMLT06AMC1,0000000097133078,,1,1,20230725,20230701,,146.08,36.52,0.0,0.0,0.0,0.0,0.0,1.19,87646.07,87036.65,87646.07,87036.65,260.73,348.69,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,406.81,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,155,N,,,
CMLT06AMC1,0000000097271951,,1,1,20230725,20230501,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,191149.52,190903.01,191149.52,190903.01,0.0,246.51,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.95,0.0,0.0,Y,0.0,0.0,0.0,831.11,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.67,0.0,3.15375,0.0,,,155,N,,,
CMLT06AMC1,0000000085766178,,1,1,20230725,20230701,,136.57,16.55,0.0,0.0,0.0,0.0,0.0,0.54,39729.37,39412.27,39729.37,39412.27,275.1,42.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,411.67,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.125,0.0,3.60875,0.0,,,155,N,,,
CMLT06AMC1,0000000097611834,,1,1,20230725,20230701,,216.32,36.05,0.0,0.0,0.0,0.0,0.0,1.17,86529.58,86384.29,86529.58,86384.29,145.29,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,361.61,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,2.48375,0.0,,,155,N,,,
